Gene,GSM494565,GSM494594,GSM494604,GSM494564,GSM494591,GSM494567,GSM494602,GSM494613,GSM494589,GSM494598,GSM494593,GSM494583,GSM494612,GSM494558,GSM494556,GSM494559,GSM494571,GSM494614,GSM494603,GSM494568,GSM494572,GSM494600,GSM494562,GSM494615,GSM494582,GSM494599,GSM494610,GSM494587,GSM494581,GSM494580,GSM494563,GSM494576,GSM494605,GSM494584,GSM494586,GSM494578,GSM494585,GSM494611,GSM494560,GSM494595,GSM494570,GSM494597,GSM494607,GSM494561,GSM494569,GSM494592,GSM494577,GSM494588,GSM494590,GSM494609,GSM494608,GSM494606,GSM494574,GSM494573,GSM494566,GSM494601,GSM494557,GSM494579,GSM494596,GSM494575,GSM494625,GSM494654,GSM494664,GSM494624,GSM494651,GSM494662,GSM494627,GSM494673,GSM494649,GSM494658,GSM494653,GSM494643,GSM494672,GSM494618,GSM494631,GSM494619,GSM494674,GSM494616,GSM494663,GSM494628,GSM494632,GSM494660,GSM494622,GSM494642,GSM494647,GSM494659,GSM494670,GSM494675,GSM494641,GSM494636,GSM494640,GSM494623,GSM494644,GSM494646,GSM494665,GSM494638,GSM494645,GSM494671,GSM494655,GSM494620,GSM494630,GSM494657,GSM494667,GSM494621,GSM494629,GSM494637,GSM494652,GSM494648,GSM494650,GSM494669,GSM494666,GSM494668,GSM494633,GSM494634,GSM494639,GSM494661,GSM494617,GSM494626,GSM494656,GSM494635
PKN2,9.23952,7.23754,9.05019,9.74644,9.43538,9.18436,9.1628,9.00914,9.53482,9.54916,9.36661,8.03001,8.91161,8.68045,9.28556,9.20501,8.56205,9.65818,8.89396,8.89876,9.01902,9.57766,9.31885,9.00755,9.44156,9.25257,8.37456,8.15053,8.16341,8.66939,9.29625,9.10072,9.39822,8.26457,9.5175,9.46032,9.12863,8.82975,9.59232,9.23761,9.29874,7.86142,8.44737,9.05551,9.06444,8.81738,8.73488,8.95519,7.54284,9.05271,8.49675,8.69399,8.76013,9.27416,8.88674,9.01647,9.05375,8.40342,7.4591,8.21732,9.53591,6.63816,9.65453,9.38736,9.34264,9.4351,9.21222,9.15353,9.64676,9.15812,9.245,8.77376,9.07125,8.96309,9.2238,9.20719,9.35429,9.43191,8.73508,9.12252,9.28787,9.9837,8.86157,9.32703,9.27911,9.23174,8.65883,8.67481,8.92955,9.45926,8.95754,9.06603,8.78376,9.45587,9.28244,9.27416,8.9765,9.07014,9.139,9.25306,9.78585,6.67496,9.16862,9.52411,8.78376,9.05507,9.19765,9.59552,8.6797,8.97873,9.35429,8.60125,9.64369,9.26968,9.26831,9.26968,9.55664,9.08234,8.2978,9.23244
PKP1,6.3422,6.32561,6.02188,6.18594,6.38924,6.10033,5.98874,6.25982,7.28739,6.74966,5.8382,7.26887,6.11035,6.43213,6.63554,5.85405,5.80615,6.02251,6.94505,6.32258,5.97878,6.63317,6.45785,5.88008,6.69339,5.97266,9.16066,6.07732,6.23767,6.32235,12.0056,6.18556,6.28526,7.75695,6.49188,5.95055,6.53178,6.23175,5.61656,6.4611,5.96749,6.12433,6.13421,5.96778,6.62548,6.05408,6.27131,6.36889,5.86277,6.27644,6.13649,6.27026,11.5185,5.96465,6.38401,6.66986,6.37879,6.18049,6.08142,6.50377,6.41023,6.31318,6.01735,6.43934,5.98734,8.06923,6.43606,6.69818,7.20987,6.14771,6.48479,7.02445,6.65663,7.8424,6.20889,6.6557,6.52205,6.65966,8.68268,6.55634,6.6972,5.90461,6.3111,7.32921,6.34116,7.07325,7.7806,6.00767,7.88152,6.339,7.31476,7.23414,6.69758,7.19313,6.21173,6.46618,7.31507,6.73481,6.2365,6.5142,6.60277,6.2086,6.59456,6.47867,7.18147,6.93227,6.81375,6.12255,6.46141,6.81125,6.29239,6.35478,6.71722,6.84983,6.17967,7.30192,6.41774,5.80365,6.17654,6.54749
PKP3,8.58739,8.39033,7.55305,9.19125,9.28463,9.08368,8.8154,8.83059,9.35073,8.61154,8.64308,9.61009,8.99457,7.68315,9.58278,8.29209,8.81582,8.26627,8.33663,8.121,8.95495,8.51539,9.77369,8.89952,9.71373,8.52066,8.70344,8.69805,8.72281,8.38868,10.0836,8.39478,7.6422,8.90215,9.71708,8.31363,8.96829,9.21941,8.30735,9.0896,8.1441,8.84172,7.41907,7.85894,7.73924,8.77076,8.67091,7.91228,8.38661,8.55512,8.66544,8.33578,9.56654,8.61505,8.36763,8.59233,9.49201,7.75203,9.42498,8.74133,7.59379,8.78947,7.51415,7.79233,7.9678,7.97258,7.65437,7.90342,7.52718,7.95763,7.96573,8.10139,8.44519,7.85525,8.52472,7.46784,7.87688,7.66594,8.19198,7.7723,8.09874,7.45047,7.91331,8.25785,7.75827,8.28618,8.21119,7.09594,8.17337,7.9368,8.03305,7.49547,8.13183,7.85258,7.47357,7.78992,7.82484,8.20638,7.97631,7.56795,8.04816,9.01065,8.02139,7.68467,8.26976,8.03232,8.15268,7.36496,8.02569,8.00154,7.5849,8.01099,8.19249,7.75842,7.93081,7.89458,7.94828,7.85492,8.27373,7.97696
PKP4,7.26063,6.30608,8.18892,9.01165,8.25382,7.42952,8.46896,8.55387,8.96963,9.67896,8.34975,7.17375,9.35407,8.11122,8.83709,7.39506,7.55321,8.69772,8.11503,7.74957,6.29229,9.02871,9.21619,8.67481,9.86196,9.24284,8.08557,8.01856,7.97763,8.25942,9.20578,9.47273,8.03884,8.25433,9.06156,7.78622,8.23999,9.0437,8.87862,9.6008,8.68196,7.17131,7.98837,8.7119,7.89856,9.50498,8.70671,8.47821,5.96944,8.3215,8.38022,8.06658,7.92052,8.70937,7.45436,7.75384,8.46311,7.57254,5.05079,8.59916,8.08703,5.46254,8.89894,8.40918,8.52626,7.8351,7.66889,8.20441,8.91039,8.86352,9.10636,7.30973,8.90259,8.53844,7.84738,8.07768,8.28229,8.16919,8.36796,7.74219,8.29579,9.14418,8.02344,9.2192,8.38996,9.05793,8.52032,7.33584,8.55165,8.27008,7.78011,8.97563,8.60469,8.60998,8.17497,8.31192,8.3101,8.60959,8.67585,8.80189,8.121,6.15343,8.66999,8.85186,7.45215,7.50521,9.1713,8.59054,8.00345,8.65715,8.42682,8.43688,8.37367,8.24336,8.21716,8.16557,8.77478,8.03203,6.81585,8.44117
PLA2G16,9.91232,9.46305,9.61668,8.97045,10.3058,9.85324,9.55028,10.2185,8.93281,9.9827,9.39662,9.61642,10.7181,9.02006,9.63126,8.8156,9.41059,9.47141,10.2355,9.41674,10.4471,10.7398,9.79227,9.73537,10.4412,10.3985,9.02894,10.062,10.0055,10.0455,9.0247,7.85557,9.55522,9.67,7.63207,8.97406,11.2462,10.1447,10.5438,10.339,9.62906,8.50686,9.12798,8.6786,9.85324,9.06219,10.132,9.48337,8.67603,9.95769,9.14738,9.49519,8.22122,10.0304,9.81013,10.0578,10.1983,9.88711,10.0217,11.655,10.1154,9.84639,9.80039,9.93584,10.1421,10.2036,10.0451,10.0567,9.75089,9.33669,9.65014,10.0044,10.3763,9.6008,9.88164,9.82974,10.0934,9.72881,9.93399,9.77096,10.1548,9.52254,9.66146,10.0243,9.73108,9.76192,9.37915,8.35137,9.92606,10.021,10.2951,9.1848,10.1029,9.92057,9.49949,9.56901,10.1655,9.77269,10.1432,9.99565,10.1875,10.7165,10.1638,9.21824,9.99023,10.3045,9.70047,9.57307,9.76843,9.90651,9.79568,9.53617,9.8131,10.1127,10.112,10.0434,9.87297,9.86778,9.72533,10.2965
PLA2G1B,8.35325,9.63712,7.17033,7.38261,5.08269,8.35137,6.60463,9.64168,7.4395,5.19103,10.2109,9.28836,7.40276,5.34746,7.21435,10.0623,7.90377,5.60558,9.04266,10.2942,8.71131,5.54247,4.64001,10.2506,4.39517,6.58798,4.8393,5.32621,10.2448,6.08585,4.58563,7.03075,9.54239,10.7499,4.86724,11.65,11.3345,5.34679,7.8533,10.8595,6.78621,4.65243,7.10871,10.6152,10.2799,9.00089,4.92953,8.52977,10.6251,10.0089,8.4828,11.9305,4.84936,5.10901,6.44723,6.23897,11.0118,8.53671,4.96809,9.48724,8.4,9.60594,9.43269,8.84974,9.54208,9.31408,9.76843,10.0593,9.85909,8.66398,9.82737,9.84772,9.60258,7.04941,9.40029,8.76825,9.72048,10.1959,10.3742,9.52194,10.3781,10.1811,9.17319,9.49763,9.58011,9.18761,8.38411,4.56824,9.71254,9.36682,9.75915,9.06089,9.8045,10.3094,9.52254,8.4748,10.6909,9.89044,11.4736,10.0845,10.1533,5.75901,9.49098,8.98552,8.54906,10.2217,9.86387,9.8922,7.4248,9.62238,10.1511,9.13544,9.52649,9.39564,9.78386,10.6427,9.94783,11.04,7.79538,9.54611
PLA2G2A,7.39726,6.95167,7.66312,6.73458,6.3515,7.91428,6.29315,6.98335,6.46798,7.85623,6.68854,7.53295,6.28019,9.18034,7.94094,6.66923,6.53012,6.15034,7.75949,7.35526,6.11457,6.56477,7.12043,7.1532,6.81264,7.61262,8.65635,6.52912,8.51444,7.0623,6.6726,10.0973,8.2725,7.88733,8.70612,7.17598,7.01311,6.84355,6.4537,6.64006,12.8075,8.50928,10.9901,8.65557,6.82866,6.80878,6.60888,10.3537,7.03588,8.59301,7.14409,8.26347,8.19132,6.87368,7.55489,7.88676,6.26573,6.69855,7.4075,7.13715,7.89991,9.02849,9.08757,8.04006,5.95185,8.11218,12.7081,7.72607,6.04275,11.5476,7.96841,7.03356,7.98476,6.04691,7.69273,7.64587,6.52751,7.07418,8.76013,9.93178,6.87164,6.19796,10.8673,6.55112,7.10594,10.2519,9.33027,6.57115,7.20282,7.03255,6.92493,9.2455,7.58429,6.63241,8.1459,8.41895,6.75791,8.65434,7.59349,7.2153,7.74303,6.692,9.08079,8.06528,8.79434,6.84523,7.26152,7.20403,9.70597,8.47091,7.59718,7.342,6.94849,9.43586,7.05837,6.38467,9.95857,6.70114,8.08901,11.6737
PLA2G4A,8.99636,4.79465,7.33682,9.2201,6.91211,7.54433,8.49038,7.49064,9.69238,11.3492,7.97021,6.87811,6.94712,6.75763,8.70226,9.62841,5.6059,8.74115,7.46063,6.74426,6.02481,9.44931,9.49578,6.68839,9.82366,8.85008,8.55658,8.54867,7.21617,8.40793,9.08259,7.52435,8.40755,9.79351,4.84014,6.42113,8.99718,9.27064,8.94126,9.13061,7.52614,8.55942,7.81992,7.21674,7.31078,7.60401,8.59337,8.42703,4.85442,7.83337,6.39491,7.53616,8.39631,11.373,6.83763,8.0497,7.64724,9.00714,6.86736,8.69029,7.67338,4.36482,7.51296,7.99889,6.31169,7.56729,7.44712,7.87803,7.49989,8.46331,7.56002,7.3744,7.34292,6.00623,7.03411,8.20946,7.65786,6.9887,6.5054,6.86387,7.50682,7.18293,7.06946,7.39759,7.23222,7.89971,7.43502,7.8211,7.54177,7.18984,6.91533,8.16657,8.4526,7.23986,8.43084,7.49652,7.58202,8.25819,8.16169,7.68535,7.66627,3.90601,7.05609,7.88308,6.87811,6.68535,7.79605,8.26347,5.92897,7.62486,7.68815,7.32512,8.01905,8.04269,7.30614,6.31963,7.66088,6.81227,5.58741,8.31973
PLA2G4C,8.52157,9.92606,8.50853,7.64838,6.40467,7.0686,6.34326,6.02977,7.30626,7.43108,6.5329,6.96543,6.98136,8.47738,7.28828,6.93544,6.88205,6.77192,7.24849,7.12973,8.27466,7.14959,7.08009,7.48308,6.50061,7.43763,7.17953,8.46602,7.16105,8.96224,6.80491,6.66125,7.96923,8.20355,6.67955,7.20038,7.17105,6.72639,6.60766,7.71407,7.97392,8.53808,8.574,8.06428,8.12926,6.6119,7.63781,7.94979,9.62736,7.51157,6.14106,7.35511,8.54795,7.21747,7.01671,6.82293,7.32354,8.99873,6.62375,7.234,9.06741,10.389,8.34433,8.11885,8.89308,8.65732,7.88256,6.69404,9.63653,8.33064,7.70033,9.00153,7.26276,8.02901,7.29538,8.17786,8.55639,8.86831,7.58504,7.8805,8.83582,7.67276,8.83038,7.99435,8.93074,7.66011,7.65229,9.41282,7.71374,7.69647,9.24968,8.09254,8.72244,8.40662,7.93932,7.66476,8.82654,7.81416,8.25639,7.70649,8.82774,10.2616,8.47701,8.55367,8.24524,8.6325,7.45939,8.38341,8.63995,7.61837,8.68838,6.93319,8.16021,8.64821,8.4828,7.15263,8.73934,7.56712,9.36456,8.85308
PLA2G5,6.63087,5.87015,7.09379,5.4874,4.49345,5.72437,5.37005,5.15903,7.31251,5.52531,5.20744,6.44187,5.3231,6.41288,5.6705,6.41264,4.94684,5.79496,6.52085,6.2288,4.70339,6.13915,6.81021,6.24424,4.74588,6.40287,6.29403,5.35474,5.98256,6.03116,5.74409,4.86855,7.93643,6.21702,5.01908,6.46909,5.22231,5.64097,5.27528,5.91458,7.3067,5.98822,6.6126,4.74227,7.88477,5.80365,6.05925,7.36957,4.79546,6.57818,5.29859,6.45892,6.04599,5.50493,7.38261,6.21611,5.3836,5.47221,4.62406,5.82747,7.64335,6.38412,6.79592,6.0095,6.08778,7.09059,6.46775,6.52838,7.34434,7.13728,6.8897,7.62279,5.93947,7.24834,4.61732,7.41921,7.35494,7.25411,6.20519,7.49745,6.55288,7.0863,6.30424,7.00444,7.32767,6.59827,6.28146,6.65196,7.28404,7.8031,7.28373,7.47405,6.76468,6.21355,7.06051,7.01311,8.01301,6.36457,6.8387,7.2657,7.25529,4.69922,6.62878,6.3682,6.68045,7.42466,7.28521,7.73768,4.99219,7.19204,7.82793,6.01205,7.3904,7.14884,5.5749,7.42226,7.43031,7.75087,6.29114,8.5639
PLA2G7,9.09587,7.63271,10.4607,9.61263,6.32595,9.19252,8.99656,5.50235,7.05502,9.40002,8.18708,9.91334,9.17472,8.68422,5.83792,8.04556,7.8619,7.73038,9.33595,9.76353,5.7463,9.13519,8.87988,7.1828,5.80289,8.30521,9.81013,9.57225,9.10524,9.43459,7.93607,7.62279,9.59494,9.35197,7.20295,8.29056,9.36815,9.70128,8.80129,9.19765,7.52196,9.58471,11.2747,9.07211,8.09355,10.0486,7.88546,9.80005,9.68845,9.84298,8.33187,8.58354,9.16951,9.4101,9.82974,10.1123,6.95632,10.5213,6.49797,9.02247,8.22865,5.63846,8.39548,8.07802,6.18113,7.23876,7.18075,6.12979,6.46741,10.0969,7.25184,7.92745,8.00884,7.44494,6.8232,7.48927,7.52642,6.1769,8.2624,10.2494,6.24725,6.28838,7.15593,7.17443,7.35144,6.67107,8.64216,12.075,9.43298,6.35316,8.31322,9.45981,7.16797,7.77958,10.6858,8.91918,8.19627,9.24028,8.36534,8.18434,7.02118,6.88152,7.20438,7.78377,7.51604,7.0333,8.44462,7.75023,7.54623,9.92856,8.65467,9.63044,7.51234,7.38616,8.39461,8.78823,6.88433,9.59319,9.20976,6.91349
PLAA,8.41784,6.56532,7.89692,8.08435,7.33843,7.96453,8.61226,7.93932,7.13142,8.81779,8.09874,8.13183,8.68819,7.35019,8.41375,6.99653,5.84665,8.36745,7.87494,8.18107,6.56179,7.77216,8.05477,7.94912,7.90528,7.5514,9.27911,8.5596,7.89725,7.69549,8.69613,8.25167,8.22619,6.79669,9.14284,7.59875,7.28059,8.69177,7.50306,7.53309,7.69965,7.54336,7.95199,7.68601,7.82579,8.36299,8.70364,7.53476,6.84536,8.08155,7.77135,7.85642,7.05678,8.90712,8.00779,7.93776,7.69005,8.42089,5.71778,6.28612,8.23566,4.99042,8.1021,7.87785,6.82998,7.88863,7.86459,8.19264,7.47107,8.21985,7.8751,7.8805,8.37245,7.78346,7.36687,7.86044,8.0768,7.6787,8.25382,7.81305,8.09281,7.37382,8.12502,7.88529,8.0139,8.053,8.47166,8.52157,8.1254,7.99178,7.42466,7.94877,8.17422,8.18974,8.27629,7.89873,8.09076,8.34817,8.12082,7.52359,7.80133,6.89644,7.83355,7.83541,7.81848,7.55583,8.06224,7.72361,7.1172,7.97515,8.07492,8.20723,7.75219,7.85027,8.07175,7.43466,7.78151,7.67368,6.89128,7.80766
PLAC8,8.63935,11.0031,8.48651,10.3324,8.98156,9.76074,7.53963,9.07525,7.48238,8.62356,9.05163,10.3094,9.36089,8.19796,13.321,8.37213,8.53561,7.67355,8.94352,9.20669,10.0934,8.47768,8.05428,8.22948,9.90002,9.26256,9.76621,9.81738,8.25518,9.33154,6.38832,7.04461,11.1323,9.54587,8.8469,10.3213,10.7046,8.3099,7.54936,9.57855,9.68671,7.54318,11.0185,10.1222,10.2564,9.0218,7.12905,10.5742,6.57696,8.6405,9.9721,9.31022,9.00596,8.53898,9.56324,10.5192,10.9996,9.41516,8.01203,8.69377,10.6483,10.117,9.91776,10.3655,10.3001,11.1627,9.72255,10.8193,10.7303,10.5785,10.6345,10.1504,10.9799,10.2176,10.1971,11.373,11.293,10.1267,9.52491,9.07927,11.1527,10.5581,9.23578,10.7738,11.1075,10.7544,10.4154,10.0571,9.74581,11.033,10.1605,10.7439,11.0393,10.8129,10.688,11.47,11.1954,10.338,10.9265,10.8161,11.066,8.23603,10.9664,10.1929,9.68756,10.249,10.8211,11.2825,9.70471,10.734,10.8263,10.623,12.2064,11.2147,11.2376,10.5167,10.8701,9.57445,9.57825,10.4491
PLAGL1,9.10389,9.51909,8.93876,8.0026,8.18279,7.86308,6.46502,8.22392,7.95567,9.34314,8.15991,7.65702,6.71488,9.47006,8.82051,8.05628,9.56519,8.15633,8.33679,8.56621,6.40005,8.31642,6.91646,7.87671,8.36462,7.43451,8.59407,7.30714,8.44704,8.60215,8.00999,8.99474,9.11913,8.27356,9.52706,8.62942,6.09267,6.87459,7.76166,6.869,7.21099,9.95067,8.52208,8.05383,9.45558,8.48241,8.12627,7.48705,8.7965,8.48403,7.58569,8.44631,7.18206,7.39574,9.06423,8.08808,6.88871,8.79669,6.5439,5.6472,9.78518,9.43001,9.72569,8.82366,9.98583,8.85927,9.37047,8.64067,9.72048,8.74841,9.01106,9.50423,8.40177,9.47416,9.17904,9.32263,9.25141,9.59146,8.14896,8.9046,9.01043,9.72164,9.15855,9.10247,9.05248,8.59712,9.06669,8.6973,9.45613,9.09766,8.67841,9.34776,9.0234,8.90655,9.12975,9.45227,9.22455,8.83623,9.06965,9.34241,7.97845,5.98864,9.16156,8.81457,9.29259,8.85491,8.64472,9.25141,9.32113,9.25163,9.57662,8.99373,8.45294,8.51721,9.85142,9.22985,9.29208,9.56683,9.01298,8.3377
PLAGL2,7.95898,7.48688,7.02571,7.27577,8.63731,7.84612,7.55568,7.83989,7.52802,7.4259,8.36388,7.12878,7.07506,6.56033,6.11076,8.49436,7.34133,8.48876,7.48794,7.8955,6.81453,7.13318,7.67911,8.05383,7.37966,7.02657,7.64741,7.27772,8.27484,7.9017,8.05281,9.09219,6.62655,7.32265,9.19152,7.07578,7.96608,6.58022,7.90693,7.29854,6.79454,6.86162,7.25779,7.55475,7.53868,7.30044,7.45094,7.53104,7.32235,7.52017,7.90914,7.28605,6.376,6.97508,7.08661,6.85862,6.77843,6.70933,6.92289,6.94411,8.93133,7.68063,7.08694,8.45604,7.20008,6.96369,7.88833,7.52407,7.65838,8.17513,7.49515,8.00914,7.47451,8.24077,8.50481,8.50686,7.47057,7.31173,7.49821,7.49328,7.62295,7.19282,6.84536,7.30098,7.62012,7.07391,7.81923,7.13273,8.14004,7.44967,7.73822,8.37692,7.24004,7.6131,7.16324,7.33627,7.52614,7.19933,7.70101,8.69891,7.35744,7.48376,7.92471,7.98589,7.79903,7.32203,7.37382,7.73434,7.82812,7.66812,6.94505,8.33822,7.33584,7.22765,7.32051,6.78923,7.2951,7.33643,7.58353,7.31564
PLAT,10.1295,11.3597,9.70946,10.8116,10.8045,9.17203,9.71553,7.07895,10.3625,8.94393,9.78742,9.18573,7.52842,10.7613,10.0859,9.88197,8.2161,8.54227,10.1638,9.97779,11.0986,9.9623,9.33912,9.82329,8.48929,10.1605,11.5702,8.59319,9.05952,8.95079,10.5838,9.3781,8.83417,8.67049,8.98868,9.10227,8.29683,11.4369,9.78648,8.09281,10.0634,9.06177,8.87136,9.48587,8.24455,8.3424,12.0627,9.72223,8.26438,9.85287,8.35532,9.11548,9.97066,8.6325,9.99063,9.48876,8.05088,9.76777,7.09923,10.5444,9.60316,8.55568,9.39767,9.84706,9.73318,9.03186,10.0627,9.19296,8.91358,8.83398,9.4904,9.57635,8.1373,10.0332,7.71955,10.0871,8.63669,9.32067,9.53563,9.37245,8.48455,9.05143,10.1799,9.01776,8.55424,9.74488,10.0836,8.39244,8.26543,9.32309,8.54968,10.4427,8.6545,8.40107,8.95567,9.16672,8.86056,8.20355,9.19436,10.3054,8.94152,7.35476,8.43121,10.4612,9.54051,9.06025,8.9477,9.68376,10.0164,9.18552,9.83982,9.71405,7.68281,9.69739,9.30772,9.41364,9.54535,10.0988,7.63672,9.74993
PLAU,11.1025,9.13478,9.29482,10.0976,9.19644,9.18012,9.25765,9.05573,11.3899,11.5326,9.24944,10.482,8.0864,10.4069,7.58013,7.81018,7.38814,9.49278,10.4986,9.5094,8.78568,10.885,9.74157,8.73758,9.7807,9.32332,11.0799,10.185,7.98622,9.63909,10.4704,9.55078,8.52208,9.32752,9.32852,8.64161,8.92518,12.5043,10.8639,9.86531,10.1525,12.3551,9.7907,9.61009,7.90377,8.48686,11.4583,9.43954,10.2872,8.46983,8.15004,7.79094,10.7524,9.08597,10.241,9.98992,8.2012,11.3779,9.72646,9.02518,8.47297,8.2352,7.91898,9.08938,7.92378,8.3134,10.4174,8.02208,8.43138,9.7997,8.17614,7.90676,8.02272,8.22002,7.50247,8.21085,7.56439,7.58202,9.64286,8.71444,7.63427,7.68145,9.62265,7.97294,8.21264,8.25785,10.1867,10.4,8.00852,7.9894,7.87343,9.82912,8.3315,8.13303,8.96135,8.55293,8.06367,7.87094,7.89325,7.61758,8.79199,8.29226,7.59791,9.11641,7.75462,8.12679,7.79921,8.06742,8.81644,8.07633,8.16536,8.13371,7.49804,8.10737,8.02552,8.0768,7.52735,7.79587,9.3453,8.37442
PLAUR,10.7033,9.3639,9.69328,10.098,8.90553,9.13859,8.61523,8.8154,9.66646,10.9799,9.38532,9.23337,8.91597,8.89559,8.59407,8.83216,8.48111,8.7335,11.1339,11.5996,8.54245,10.0927,10.2217,8.79795,9.5364,9.48147,11.0603,9.58247,8.43532,9.9412,9.79193,9.27653,9.6591,9.23761,10.3875,8.15136,8.82465,9.51986,10.3358,9.80509,9.95735,11.5558,10.1095,10.8038,8.57085,9.16553,10.3746,9.88304,10.7244,8.82112,9.86842,8.25382,10.2011,8.84871,9.26783,8.86948,8.13539,10.5074,9.19506,8.74115,10.7544,10.5642,9.59753,11.4491,9.18391,9.14848,11.4766,10.2591,9.61041,11.948,10.364,10.4795,10.0791,10.0578,9.56519,11.3421,9.28296,8.47804,11.5772,10.1239,9.46721,9.50711,10.7512,8.99698,9.64393,9.54291,12.5707,10.3629,9.8827,9.49068,9.54916,12.886,9.38388,9.2339,10.0391,9.56931,10.0048,9.77495,9.28126,10.755,9.88058,7.59163,9.42742,10.6515,9.21941,9.26635,8.82952,11.2307,11.2013,9.34602,9.24996,11.1696,9.51127,8.99741,9.81112,8.76604,8.39694,8.45078,9.68908,9.15699
PLCB1,9.0452,5.56854,8.36497,9.09587,5.37909,7.94811,8.12926,7.79853,7.99398,6.95984,9.45227,9.18391,5.33914,8.76681,8.64352,9.24238,7.67073,9.31171,8.76702,8.98825,8.81277,9.66559,8.89475,8.34554,8.64627,7.02855,8.31932,9.59779,9.17038,7.41921,8.9765,8.29525,8.53189,9.34896,6.05077,9.44406,9.26306,6.3658,7.85131,8.36168,8.76431,7.73304,7.69113,8.87222,7.86273,7.37499,8.55165,9.23461,5.87839,8.26328,6.73758,7.23265,8.89396,11.1616,8.20775,8.04798,8.30375,7.47924,7.49328,9.47525,9.42897,6.1386,9.20976,9.19921,7.60517,8.85406,9.09261,9.00914,8.65635,8.17301,9.03646,8.60125,7.93979,8.56058,8.26728,9.43656,8.63322,8.93653,8.9477,8.83435,8.64682,9.46032,9.739,8.65715,8.50085,8.90103,9.26133,6.69565,7.95584,9.15377,8.04798,9.21145,8.63064,8.7686,8.28919,8.76804,8.0694,7.83257,8.24129,9.17812,9.27958,5.28544,8.33389,9.53074,8.74799,8.70537,8.47463,8.83293,7.98926,8.07335,8.41263,7.85458,9.02917,8.39102,8.18673,7.17968,9.09327,9.44156,6.87788,8.96829
PLCD3,7.07547,7.99365,7.38768,6.21447,7.89209,6.80866,6.66278,7.21209,5.93368,7.02798,6.63098,7.60633,7.31606,7.46105,7.65547,5.47712,7.49989,7.17348,6.63228,6.72187,7.55244,5.8074,7.79008,7.14198,8.22138,7.03896,7.47557,7.56255,6.9061,7.63554,5.95345,7.04841,6.71488,7.68315,8.74174,7.25428,7.09224,7.50262,5.84665,6.969,6.7975,7.45608,6.88486,5.76044,6.96764,6.96471,7.37288,5.89173,8.25996,6.92791,6.91292,6.82101,7.45968,5.33261,7.23368,7.87573,7.70424,7.75712,8.86435,7.44352,6.98107,8.3134,7.26707,5.90386,8.33296,6.98414,7.37908,7.59791,6.23789,7.23192,7.70069,7.61262,7.45864,7.63586,7.40653,5.61169,7.30007,7.24384,7.06986,7.20099,7.81137,5.80625,7.71024,7.56811,7.44741,8.2161,7.4457,7.07125,7.38293,7.62235,7.51925,5.83333,8.24892,7.71908,7.09923,7.69338,7.89393,7.2153,7.30255,6.13984,6.33803,7.72078,7.31206,6.18208,6.89823,7.41217,7.68159,5.76915,8.68683,7.31564,7.24061,7.02216,5.81987,7.33219,7.83372,8.41694,7.02982,7.16002,8.10259,7.40734
PLCE1,7.05014,6.01715,7.53402,7.08381,6.89954,6.56904,6.69657,6.28245,6.811,7.19488,7.36639,6.81021,5.37563,7.1606,7.27468,7.97961,7.40219,7.61391,7.0373,7.12439,5.4214,6.59016,5.51337,6.81307,7.56811,6.62644,6.12202,5.29469,7.36957,6.24831,6.73469,6.85209,7.52165,6.71796,8.5581,6.52003,7.70779,5.53507,6.86576,7.15407,6.59591,5.64519,6.32515,6.96739,7.90053,6.83725,7.00672,6.52876,5.41636,6.34695,6.66224,6.86617,6.13732,6.1542,7.36452,6.56047,6.02104,6.79127,5.02787,6.45855,8.64896,5.54006,8.02867,7.79869,8.2028,7.96141,7.38525,7.93996,7.95095,6.74386,8.15503,7.87224,7.41569,8.26578,7.77636,7.67612,8.30735,8.0739,7.39336,7.91737,8.11905,8.02769,7.49804,8.39013,7.79507,8.2253,7.4556,5.41983,8.24263,8.39734,8.06348,7.93607,8.06382,8.49826,7.53355,7.59778,8.48262,7.54954,8.27373,8.20775,7.92101,5.6007,8.02208,8.33596,7.59907,7.97392,8.39648,8.00733,7.54527,7.98234,7.95779,7.98541,7.40814,8.2524,8.29595,7.89941,8.66138,8.89081,6.09047,8.2028
